Velo,SpinRate,HorzBreak,InducedVertBreak,estimate
93.95,2540,6.69,18.86,0.4287496845685219
92.01,2295,4.71,18.01,0.4695070409631126
87.54,2251,16.44,11.91,0.5680912775992882
87.3,2169,0.12,16.61,0.5188997195861933
94.82,2400,8.99,17.77,0.4471450330982597
98.55,2270,15.63,11.79,0.4839725280764408
92.56,2072,14.45,12.18,0.543505241253726
96.48,2507,3.4,20.2,0.3993754192825251
96.91,2248,15.53,15.15,0.4753123478803432
93.37,2097,13.9,14.32,0.5195645781963382
95.8,2402,6.9,18.4,0.4320477071280664
92.03,2130,13.02,7.49,0.5709256132381787
92.95,2049,8.37,12.44,0.5309407036184497
94.09,2091,12.84,4.55,0.5789891047147244
92,2772,1.16,17.78,0.41861424070335096
94.34,2316,9.34,15.23,0.4767798409067286
94.27,1964,13.83,12.79,0.5362918413078571
95,2299,-1.82,10.48,0.4871472178215985
95.11,2263,11.59,15.73,0.47666298451488365
95.26,2538,17.18,10.85,0.4909781626701853
95.62,2389,7.13,19.48,0.42778399333787626
93.11,2343,9.64,18.38,0.46235281743255124
95.33,2324,6.73,17.63,0.4480122581753522
95.49,2284,14.17,15.57,0.4771800183526053
93.36,2243,8.86,16.24,0.48361367574967595
96.49,2182,13.83,13.96,0.49022096959668454
94.72,2257,3.05,19.89,0.4377279621707871
97.02,2385,6.44,18.43,0.42382777828295043
93.75,2392,2.78,22.79,0.4119560958565756
89.35,2262,14.3,16.91,0.516214516962747
94.66,2115,15.88,8.47,0.5512239052167542
100.08,2394,5.93,15.76,0.4176257112629799
92.14,2075,9.6,17.65,0.5009785626583254
96.39,2368,6.59,18.25,0.4315265687690844
95.33,2529,8.05,16.47,0.4379698674803375
92.02,2241,10.5,16.61,0.49403720761928893
94.99,2318,14.57,12.06,0.5021402764556097
93.57,1905,9.25,13.59,0.5342045120928001
97.1,2319,15.87,10.11,0.5017914407496055
98.17,2449,7.6,15.05,0.43371169826538003
94.94,2164,14.24,10.93,0.5249013525101814
96,2128,14.68,15.72,0.48865152110516147
94.77,2084,15.04,4.86,0.5762653663871867
96.47,2270,9.77,15.56,0.4639678463602307
92.86,2176,17.97,12.56,0.5343520981601366
92.82,2271,8.08,18.68,0.4669541307975371
95.3,2524,10.25,19.51,0.42197667632900454
92.69,2053,16.36,1.91,0.6156622803440307
96.71,2410,14.06,10.17,0.4922308892036871
95.43,2386,6.36,17.9,0.43878005176910506
92.06,1961,3.17,17.62,0.5022532182272805
94.24,2232,7.21,14.94,0.4842296375430215
97.69,2368,18.34,1.26,0.5568125710611865
89.61,2254,0.96,19.37,0.47586412619612106
96.06,2320,3.6,17.65,0.43769687802369434
93.52,1905,5.02,17.74,0.49920552186294287
95.03,2449,8.34,18.89,0.43221276883838666
92.6,2161,13.43,8.56,0.5572240890510008
95.54,2380,1.61,10.82,0.47855809102105784
93.2,2187,16.94,11.69,0.5349245866428353
88.76,2090,18.18,6.76,0.6115168055835144
92.07,2171,17.36,11.89,0.5442219547570326
93.81,1980,11.1,10.06,0.5520401006930543
90.76,2190,4.89,18.24,0.48793127251869295
94.17,2163,11.65,14.81,0.4999404311738096
90.88,2086,12.11,8.79,0.5734108012301725
95.97,2242,11.8,17.27,0.46223278689140446
97.04,2511,8.77,19.25,0.4099202058768699
95.92,2206,4.57,19.02,0.44225554425276664
91.7,2252,6.47,18.14,0.4781302285005957
98.49,2526,3.99,14.94,0.41870750547058483
93.86,2416,16.28,17.05,0.46973801664275294
96.74,2424,8.3,16.73,0.43652510230529606
95.23,2175,15.12,4.49,0.5666778871284875
92.1,2271,14.24,13.9,0.5152420791760106
92.39,2246,3.18,13.78,0.4977673358177266
95.08,2490,7.95,19.77,0.42135762647057967
93.9,1969,16.24,8.81,0.5693730937835079
94.12,2163,7.71,19.13,0.46427733337237376
88.73,2202,10.94,16.21,0.5258861716190908
93.75,2396,9.25,16.67,0.463330788288633
94.36,1739,9.49,13.67,0.5445502595884505
95.35,2319,5.36,18.89,0.4375970030952375
96.38,2380,16.41,13.36,0.47987006460551024
95.79,2316,11.5,12.48,0.4883423942175908
92.8,2121,14.97,13.02,0.5320723947350535
96.77,2033,11.3,13.98,0.49849831156465285
95.03,2675,3.46,19.25,0.4000983426102514
92.93,2317,19.01,3.81,0.5806395723967287
94.28,2162,8.06,18.98,0.46479249050494426
97.34,2575,9.2,17.95,0.4109006566491439
92.45,2224,8.97,13.37,0.5120368620862853
91.23,2365,3.77,19.62,0.45590365176955977
93.21,2330,6.92,17.87,0.46179954744736357
95.13,2226,1.73,16.22,0.46031143729311147
97.21,2561,10.25,11.41,0.45876607759554583
98.65,3015,6.98,15.43,0.37288193012923504
92.17,1997,4.57,18.3,0.49558405360086805
97.66,2297,16.02,11.07,0.49349849701029985
97.7,2295,13.83,8.7,0.5058781816150307
92.26,2149,8.99,15.15,0.5087777209034288
96.4,2365,3.97,14.74,0.4510068699681229
90.96,2331,8.22,17.61,0.4823769357243618
94.3,2213,11.35,14.93,0.49269458790539017
91.05,2059,16.67,2.97,0.6203173817638009
94.96,2281,12.73,14.88,0.48370367919826984
96.98,2405,-0.44,18.7,0.4091480928758476
97.24,2338,13.59,15.46,0.45863046142195385
87.9,2070,7.34,14.32,0.5518240325571121
95.32,2711,0.68,19.77,0.38677858736364795
92.69,2304,9.23,18.81,0.4657087304828081
92.43,2178,4.16,15.39,0.4948729540627189
92.71,2355,3.87,18.2,0.45571072251072003
95.63,2387,5.76,15.3,0.4537381853911968
92.18,1901,12.65,7.53,0.5910521380164071
97.59,2340,17.27,7.77,0.5143693045462193
96.64,2525,16.29,15.19,0.4510282454010052
95.85,2658,2.73,18.59,0.3989863576228178
88.24,2327,8.79,19.05,0.4941914287949396
90.41,2375,5.08,16.34,0.48549596007879825
90.9,2024,14.62,13.26,0.5534667664595155
92.66,2044,5.56,15.35,0.5090599114244292
92.99,2583,2.1,10.22,0.48237919467283913
95.12,2417,3.34,20.92,0.4129276034727007
95.12,1938,7.31,16.82,0.49413117437102494
97.51,2234,13.88,3.32,0.5499528121718368
91.02,1982,11.8,14.31,0.5449088207103492
87.48,1951,18.16,2.34,0.6609262711869092
94.8,1854,12.45,14.32,0.5305035335493729
93.57,2316,0.75,18.17,0.44818428649112196
92.94,2418,2,21.68,0.42141053917127763
92.54,1998,4.68,14.32,0.5200471104617848
94.21,2035,16.04,13.69,0.5273223500881269
93.66,2284,15.26,11.07,0.5233259699005298
98.68,2396,11.51,15.45,0.4389234494528746
95.42,2132,4.29,14.14,0.48587637176970416
98.89,2320,14.49,12.31,0.47104477489855273
99.14,2423,4.28,14.62,0.4265414073692203
94.27,2223,17.13,7.3,0.5534926097800602
93.28,2337,4.57,16.17,0.46819358304552045
94.86,2207,9.6,19.44,0.45552162133987506
98.27,2015,6.04,12.03,0.49354300285826386
90.15,2086,11.74,15.61,0.5322035700391807
94.79,2370,5.04,16.64,0.45135770174615975
87.02,2213,10.82,15.92,0.5392695410154696
98.24,2476,6.34,16.59,0.4182382423014943
97.8,2044,17.4,3.44,0.5713932655959542
91.72,2305,6.21,15.56,0.48987866252896833
93.23,2464,15.27,14.38,0.4861609952905566
96.09,2507,9.73,13.97,0.4541679895780082
99.14,2233,8.57,16.47,0.4397234288196231
95.04,2532,9.21,19.37,0.4223197957488679
92.39,2090,13.83,13.94,0.5300158796901332
92.71,2235,11.99,9.76,0.5386388548921108
94.49,2452,14.06,16.64,0.46057827161619147
91.36,2124,15.86,10.01,0.5642322814878925
96.28,2416,10.75,16.26,0.44792268123252194
93.83,2405,4.65,16.24,0.45707468393441464
94.01,2492,10.49,14.68,0.46752138787906844
91.17,2286,10.26,13,0.5201281992268987
93.17,2270,3.75,15.97,0.47561222895355537
95,2279,5.79,15.79,0.4657656774947645
93.73,2288,8.97,17.11,0.4706744905243481
92.22,2342,9.55,17.54,0.4746190186806376
92.22,2143,14.27,10.07,0.5530073720853906
93.94,2297,3.28,17.26,0.45768607567564745
95.49,2482,9.99,10.87,0.482580787431267
92.77,2345,12.58,13.84,0.5005342001612436
93.81,2155,14.01,10.91,0.5339393049592739
90.84,1950,13.34,7.43,0.597786920560152
95.13,2015,-0.46,16.11,0.47820969081259607
89.97,2123,13.08,7.8,0.584630150394063
92.19,2277,10.2,16.5,0.4894495418781292
93.18,2287,12.79,12.68,0.5114856607146825
97.12,2114,16.59,11.07,0.5166082669327191
97.23,2324,6.1,14.13,0.4565748031636931
92.74,2120,14.01,5.53,0.5814061760050203
92.36,2147,0.82,14.67,0.49775663426336064
95.65,2588,8.28,19.27,0.41164238916005286
92.22,2249,0.86,-0.09,0.588499802520565
90.33,2090,4.54,19.6,0.4911783009158379
92.95,2053,0.87,15.76,0.49531746729580173
90.53,2523,3.6,19.82,0.44394387155865545
91.68,2336,21.06,4.17,0.588832646651516
92.03,2314,10.71,17.47,0.48122658670855356
92.73,2189,10.36,19.52,0.473831684202065
89.98,2508,7.05,17.54,0.4706868556559724
96.53,2534,1.09,18.32,0.4050386426607865
94.27,2513,2.64,18.7,0.42343254837404587
94.46,2372,10.46,18.85,0.4477048478927048
92.68,2226,-0.48,19.62,0.45174244465646884
96.58,2300,12.13,10.47,0.49880319929471734
93.99,2187,11.7,17.57,0.48017393724400925
96.51,2218,15.21,11,0.5090156500536143
91.41,1816,4.54,16.01,0.5346976539279195
92.1,2140,-0.34,20.97,0.45558229946412643
94.39,1998,8.87,18.58,0.48425726924357615
93.1,2424,2.92,19.08,0.4385606473697643
93.54,2331,5.94,17.26,0.46175101107991906
93.19,2618,-0.55,9.34,0.4789683136989268
99.53,2045,14.54,9.16,0.5150478177505806
91.12,2070,2.92,16.05,0.5087537986215966
93.14,2211,13.76,15.02,0.5049860410435746
95.84,2394,9.59,16.61,0.4490327893653837
89.87,2470,14.01,13.61,0.5137535725927258
95.9,2377,7.54,17.84,0.43856418570913147
93.89,2207,13.01,10.37,0.5302071260851136
96.98,1930,4.53,14.4,0.492879015941547
94.21,2211,4.59,16.55,0.47116984175301957
97.88,2170,19.95,10.12,0.517524777643733
95.55,2021,4.91,15.57,0.48719141983225767
86.73,1888,-1.15,11.61,0.582212966425552
96.62,2480,14.02,12.84,0.46773234084384246
95.42,2011,12.13,13.6,0.5147318054689742
98.01,2405,4.58,17.2,0.41982235688654285
93.48,2208,11.31,18.88,0.47232368555536414
96.02,2165,8.59,14.63,0.48202943988639213
95.9,2212,16.41,6.52,0.5466028867731226
87.92,1969,12.36,10.2,0.5971659602547452
89.07,2414,11.64,18.09,0.49072660406322366
92.53,1938,13.45,12.03,0.5562159382812606
89.59,2048,14.61,9.03,0.5889452769220912
94.87,2245,16.07,9.58,0.5296726615911084
93.6,2245,18.19,11.09,0.532402714577765
91.78,2301,4.74,19.62,0.45974624452358975
95.91,2379,7.74,18.64,0.4332598509393804
91.31,2309,5.71,14.88,0.4963361596402164
96.05,2444,17.76,10.24,0.49953372904715465
96.71,2104,11,12.06,0.5045035222422755
93.54,2297,14.42,15.23,0.49316152491348286
93.47,2248,2.19,16.5,0.46933289907913817
97.6,2331,12.68,13.5,0.4684238772148122
91.73,2279,2.07,16.54,0.4787399231340804
94.68,2152,7.14,12.51,0.5053249146370147
95.91,2182,19.34,11.1,0.52330928897261
92.93,2219,10.7,15.44,0.4977459201537248
95.54,2072,7.33,16.71,0.4785203879019891
95.6,2019,15.95,11.04,0.5364263405560361
95.18,2099,10.39,13.24,0.507335343893792
95.43,2226,15.15,10.59,0.5189663177149214
97.14,2464,9.48,17.79,0.42457008278838837
96.9,2295,11.54,17.44,0.4485589023060943
94.06,2229,8.11,17.52,0.46981720733692234
91.88,2229,5.34,18.99,0.4713840750575865
93.12,2204,9.86,16.77,0.487331909263859
93.95,2262,7.51,17.89,0.4638614220126628
97.51,2400,3.65,17.75,0.4187590619936155
97.72,2286,10.46,12.53,0.4748466030464836
92.39,2083,8.12,15.72,0.5089943889321326
98.37,2269,11.57,15.26,0.4550294952322894
95.3,2235,13.49,2.47,0.5711604472596522
94.89,2542,11.03,19.45,0.4249032071345882
96.48,2282,13.06,16.5,0.46184081854830267
96.05,2122,9.64,14.93,0.48578224677292453
93.75,2213,8.91,20.1,0.4575283734062849
93.68,2022,17.81,10.65,0.5560683643719392
94.26,2211,9.88,17.15,0.4755935946622203
94.84,2181,12.41,13.58,0.5028284787715801
92.59,2209,3.82,19.4,0.46275292356209263
98.31,2424,15.19,11.63,0.47088481218377226
94.76,2233,16.05,6.37,0.5533745685996875
96.49,2297,6.8,18.56,0.43597377761540007
96.91,2304,5.66,16.39,0.4449020313876196
96.34,2219,11.71,16.1,0.4695463325849655
88.08,2045,8.55,16.92,0.5373765110976862
93.11,2606,1.87,15.81,0.44095842235097354
90.84,2195,2.28,17.72,0.48599541360093007
95.09,2243,9.1,16.22,0.47127575984590897
92.47,1953,11.48,14.56,0.5347875767673534
93.23,2197,6.05,12.62,0.5090970476175813
95.26,2460,10.43,16.77,0.4471631164540044
91.13,2373,4.61,17.95,0.46858823120783044
90.33,2499,1.66,20.2,0.44198253790702996
94.21,2344,2.97,20.25,0.43045183737443005
91,1996,5.15,13.88,0.5354752448491731
94.12,2159,5.52,16.97,0.47567996920167305
92.99,2231,4.41,16.74,0.4766744661408008
95.73,2215,13.87,16.21,0.4773548219648871
98.51,2118,15.94,3.91,0.5533906030602671
91.77,2108,9.11,14.23,0.5229563815530963
94.94,2317,14.96,12.57,0.4997898642497824
96.32,2151,5.9,17.29,0.45859535219170217
93.44,2263,8.04,14.03,0.49472454276836764
95.18,1980,11.62,17.44,0.4925468691442442
92.83,2194,0.81,16.61,0.4763627757486721
93.94,2496,3.09,18.62,0.4287619875480177
93.67,1850,12.31,9.42,0.5720488245629037
88.72,2260,6.32,16.84,0.5081656203066303
91.38,2491,0.24,13.09,0.48079807839099087
95.01,2298,11.09,15.96,0.47154512426235207
94.79,2415,10.54,15.19,0.46594397420612904
96.71,2209,12.77,16.45,0.4671830786981094
92.51,2328,1.51,14.13,0.48355709161868743
87.81,2184,8.55,21.05,0.49751916486707626
94.64,2498,7.64,16.07,0.44809257752094805
95.96,2447,6.73,18.47,0.4257625116958267
91.55,2199,9.7,15.75,0.5062229789261337
95.58,2219,11.89,16.03,0.47597628361407146
97.01,2257,8.3,19.71,0.43083072321079874
95.12,2681,5.56,22.8,0.3792244254232061
93.21,2329,9.74,18.45,0.4626827982611264
93.19,2376,7.7,18.1,0.45716604911498154
93.6,2155,6.19,16.11,0.4869322147444526
96.34,1920,9.73,17.65,0.4852293576826085
89.86,2515,8.65,16.19,0.48276248696701335
91.24,2197,17.98,4.74,0.596539476165269
92.41,1893,10.26,12.04,0.5561337821048031
93.35,1991,17.77,7.41,0.5830926500178185
95.47,2397,7.85,15.56,0.4556685227317917
95.03,2513,7.21,17.56,0.4330278427690304
95.05,2148,10.25,13.98,0.49816811768490443
92.94,2441,16.1,11.28,0.5131379717856027
90.09,2349,13.08,15.85,0.5072585506133651
93.64,1974,5.67,11.32,0.5362957021023436
91.52,2115,14.68,1.99,0.6149162522502628
92.69,1965,9.52,16.15,0.517862802748563
94.93,2003,14.43,13.48,0.5238542952998306
95.61,2504,2.97,19.24,0.4115348828783907
95.28,2305,3.04,13.38,0.472885441012885
90.39,2398,6.28,20.45,0.45745059879905625
93.92,1988,4.49,15.2,0.504432818424267
94.98,2170,15.3,10.44,0.5291222673522886
94.05,2434,10.13,18.84,0.4441755314405002
89.97,2015,15.99,8.42,0.5956273572815144
92.72,2064,0.53,17.94,0.4805110430048555
93.88,2642,-1.29,12.35,0.44982450582635886
93.59,2194,12.04,15.99,0.49380334283776217
95.99,2441,7.18,19.09,0.42273255098790097
91.79,2165,3.24,22.69,0.4497627782298668
88.4,2341,6.86,17.56,0.49852636701706293
92.51,2009,14.76,13.83,0.5394147049460173
95.86,2047,0.23,16.45,0.46846458833740173
93.53,1837,11.09,3.42,0.6118360283452557
92.28,2085,8.65,16.69,0.5038931081891518
92.77,2190,4.82,17.29,0.47931042747541336
92.59,2125,14.45,4.77,0.5877665965061
95.48,2177,12.06,14.73,0.4900192108521777
95.61,2302,3.93,17.37,0.4451973753032887
91.39,2038,11.1,8.19,0.576679599814318
90.02,2006,14.28,0.76,0.6426395678874663
98.59,2387,7.15,14.25,0.44130006262538396
96.89,2418,7.32,21.52,0.40259549636524733
98.21,2482,9.22,17.32,0.41774821920017896
96.59,2367,7.51,16.52,0.4432944540763224
92.28,2160,6.8,18.87,0.4784934609089447
93.24,2084,16.17,10.99,0.5482157593880667
93.67,2609,0.76,13.98,0.44702167021255784
92.38,2020,5.79,17.23,0.5010905165831081
95.11,2280,7.67,14.59,0.4761594375394075
91.43,2432,-3.23,7.55,0.5182018262551347
94.78,2215,9.25,15.46,0.48177472297092555
92.13,2359,6.54,15.47,0.4826456845938106
96.1,2638,-4.23,13.02,0.42455547498317975
93.45,2333,5.35,17.64,0.4586590715386428
99.11,2577,7.32,18.24,0.39307322410901396
90.09,2254,12.5,13.41,0.5322926928716084
91.84,1965,15.08,8.23,0.5867042467334623
98.99,2254,19.91,9.71,0.5036601502577787
94.63,2239,6.09,17.34,0.4624376590930691
94.88,1999,19.53,8.21,0.5687327360379839
93.95,1938,9.87,10.03,0.5532775799255389
92.75,2418,9.1,18.73,0.45436791102728613
89.27,2277,5.64,19.1,0.48582376438973873
94.38,2467,17.85,8.84,0.5194027957263916
93.99,2305,10.91,19.92,0.45127000655152505
95.4,2029,18,6.62,0.5701254707183375
97.81,2262,12.99,16.28,0.45532964874643783
92.43,1978,15.63,2.52,0.6194223784867497
96.05,2495,9.09,20.75,0.40922025808567897
93.33,2244,7.09,17.29,0.47361642844056956
97.3,2349,7.34,14.95,0.45012613308834903
93.86,2154,11.71,11.42,0.5263441495125036
92.97,2152,14.85,5.62,0.5774232247027273
93.16,2242,2.88,18.22,0.46170512673579717
90.13,2232,12.35,15.84,0.5173842871748106
93.64,2201,15.03,14.5,0.5079308001911037
92.75,2330,15.92,8.43,0.5445730081125192
94.88,2486,7.79,14.72,0.45687178470790624
93.02,2352,2.73,15.41,0.4707250865155426
95.63,2173,14.55,10.54,0.522051239828248
88.91,2123,6.56,16.17,0.5252736965218302
95.42,2571,4.6,20.2,0.4028206717279883
94.61,2493,9.86,18.24,0.4378807311785362
93.31,2415,8.51,16.89,0.461992082638526
92.71,2335,9.24,19.28,0.4593355226784169
95.69,2248,11.64,14.34,0.48337732168298286
93.45,2114,2.2,17.9,0.47321154975111007
98.3,2314,-1.77,16.75,0.41907796505899275
94.79,2449,7.26,15.86,0.4525762544207782
92.28,2379,-0.53,16.91,0.4579187558916998
90.3,1939,5,13.97,0.5454112372796195
94.93,2517,14.2,14.33,0.46681601620209606
91.59,2368,5.29,21.6,0.4421192018888936
95.21,2229,4.74,17.88,0.45321339034354724
97.41,2066,11.76,15.88,0.478283164455016
94.84,2383,4.84,18.37,0.43773057551030153
92.25,2301,3.89,14.53,0.48944347309219277
94.42,2133,15.19,12.59,0.5221329604063853
94.97,2150,7.75,14.2,0.4928595942454159
94.32,1923,8.95,12.94,0.5307704989232095
93.14,2618,6.04,19.02,0.4249619084989781
93.6,1877,14.84,7.72,0.5854087659275959
95.81,2008,14.38,11.81,0.5280905722313808
90.98,2161,5.98,17.07,0.4989757343604837
96.28,2198,13.44,13.12,0.49527455519448305
95.66,2072,7.38,9.02,0.5301134549905426
86.62,1743,14.77,8.97,0.6391772276600892
95.24,2281,12.51,14.13,0.48635834359840024
98.08,2476,0.87,14.4,0.4249945635183365
91.29,2062,13.48,11.83,0.5546153581432276
95.33,2058,16.81,9.24,0.5482160557074588
94.57,2224,13.57,6.88,0.5480864018195122
92.62,1840,17.12,1.74,0.6381686356806702
93.01,1662,8.55,13.33,0.5627708632965681
95.31,2320,-0.38,16.58,0.44380504874922816
89.45,2418,2.97,16.01,0.4870957507446343
97.41,2135,17.21,5.15,0.5535880914293672
91.16,2204,11.12,16.04,0.5090474250036559
92.61,2073,0.9,14.45,0.5048579197394103
91.78,2451,6.27,13.67,0.4879610296913911
93.27,2531,11.51,19.21,0.44023586909628903
87.03,2256,13.12,13.5,0.5551678946297048
95.87,2212,12.21,12.8,0.4970585924461376
96.27,2363,11.86,15.45,0.46053345685388364
94.4,2564,5.04,16.81,0.4341191054249684
93.09,2761,9.97,20.23,0.40995011406562665
95.07,2191,9.89,20.08,0.451696094831253
95.99,2351,7.18,20.78,0.4201854678108311
95.42,2201,8.2,18.17,0.4582255443735211
93.86,2219,8.98,15.47,0.4877125314416768
94.75,2294,11.41,17.73,0.46238640427283556
97.07,2601,2.99,20.3,0.3849929660332087
96.81,2121,12.88,12.26,0.5038729608886973
94.92,2195,8.56,17.49,0.4677407890940839
92.83,2047,6.78,14.78,0.5134334285043859
92.69,2639,4.4,18.58,0.42644601620864464
94.14,2270,4.68,15.32,0.47437879072159767
93.97,2445,6.31,19.24,0.4346678255513497
96,2253,4.81,19.33,0.43539638934845737
96.83,2339,10.44,15.89,0.4533966301871439
93.08,2342,2.32,15.42,0.47051080836252257
95.54,2221,12.32,11.51,0.5076120598580439
94.63,2212,4.18,18.77,0.45221961414405093
93.33,2642,2.98,18.56,0.41929636801173276
92.21,2007,12.05,11.71,0.5516478364676723
92.43,2422,13.23,10.04,0.5224407386251131
93.33,2339,13.88,13.25,0.5031635681258259
93.93,2268,11.05,13.74,0.49761741685877675
94.86,2280,9.49,11.41,0.5027595972017483
92.5,2313,13.05,16.67,0.48720844156545134
94.43,2304,4.68,14.91,0.4716520162313161
95.82,2650,7.78,20.04,0.3986256276345607
92.05,2060,4.7,14.89,0.5137128392563421
94.52,2294,4.35,17.03,0.4570312925546325
93.17,1746,16.83,0.58,0.6497547297839483
92.14,2158,16.27,12,0.5424168040811692
96.79,2270,15.74,6.94,0.5303246382567611
93.71,2260,3,17.48,0.46107278721567535
94.7,2200,14.83,15,0.4963770290489739
97.1,2464,3.12,13.95,0.4400680465153083
93.87,2639,4.86,18.37,0.420006533518558
92.72,2051,9.39,16.08,0.5093845022842554
93.26,1867,15.79,10.13,0.5743848217115851
93.28,2391,4,19.72,0.4379486632066496
92.94,2427,10.44,16.95,0.4663789515256812
91.4,2276,9.11,18.74,0.47833984323317136
94.45,2422,4.38,16.69,0.4473323518448582
94.95,2569,7.44,17.1,0.4316276604849387
90.57,2225,9.59,1.11,0.6088613463311224
94.83,2498,12.35,16.81,0.44953840762451275
98.33,2289,1.1,17.97,0.4178717411144458
95.09,2305,9.25,16.46,0.4637808767156852
95.04,2278,8.41,17.37,0.4592350873382905
94.72,2613,-2.57,9.97,0.46042550624964257
92.64,2336,6.95,16.34,0.4758875422026729
89.23,1874,13.97,12.41,0.5848632475154537
96.04,2459,6.46,17.13,0.43252413174017235
94.17,2265,5.72,19.02,0.4512951097896453
94.96,2380,6.36,20.16,0.4276669609107941
95.01,2149,15.33,13.95,0.5071200874024704
95.12,2333,4.88,21.14,0.42208356177341694
94.9,2195,8.37,16.57,0.47382466530093986
96.6,2520,5.32,17.94,0.41527174688596874
95.03,2249,-0.56,16.72,0.45158322426568576
92.84,2236,10.94,16.04,0.49304477394803853
93.64,2237,7.74,22.29,0.43926316441843505
91.86,2295,9.85,17,0.4861302992290074
98.76,2357,11.38,15.74,0.4399777854908559
90.92,2042,0.81,20.05,0.4821930977149186
94.77,2191,6.28,21.34,0.4394124999241891
93.25,2015,16.79,7.34,0.5803641957216275
95.13,2276,1.18,16.7,0.45123035226955693
92.83,1995,13.8,12.5,0.5458242697454639
95.83,2220,6.25,17.28,0.4560901892826363
94.49,2617,5.9,14.59,0.44462988266681336
89.74,2081,1.01,20.46,0.4846682702857722
93.05,2215,5.35,19.87,0.45812536238835266
96.35,2109,17.76,14.87,0.4989020543211131
89.74,2032,13.5,10.45,0.578167868456925
88.07,2215,4.94,22.25,0.4782623735256416
90.28,1856,13.65,8.26,0.6057901813655968
97.62,2262,17.06,15.1,0.4715559143321585
92.76,2078,9.54,16.27,0.5053686578599994
92.56,2164,12.69,12.13,0.5318376066456467
91.73,2143,14.03,15.12,0.5219979177785804
93.75,2034,19.89,6.55,0.5852207310447126
97.5,2581,6.48,17.15,0.4100216017677919
100.62,2297,8.48,14.76,0.4339501044658162
90.71,2071,9.22,17.17,0.51467156432395
99.19,2459,10.21,19.33,0.40123394748590535
92.57,2205,15.41,10.1,0.5460375072320256
95.35,2236,18.06,6.38,0.5520061346001593
93.4,1879,16.79,9.86,0.5756471571734408
94.19,2219,4.15,14.54,0.48347034350445545
94.63,2420,1.36,14.52,0.45582687091892654
98.07,2401,8.44,15.49,0.4375602160200913
93.31,1948,7.93,14.53,0.5232875731774026
90.15,2252,7.87,16.97,0.5000141510225595
97.83,2231,19.78,5.04,0.5460953311893137
94.52,2243,8.32,15.88,0.4765195662188996
98.06,2351,6.5,17.41,0.4264372959086806
92.66,2339,12.67,19.03,0.4667485416667321
94.16,2067,13.7,15.61,0.5075177483029878
96.4,2445,2.49,19.66,0.4079359421158665
95.31,2220,15.42,8.53,0.5349136599629088
93.56,2453,1.09,13.68,0.4657523091611539
99.53,2178,14.59,9.18,0.5018241887867024
96.05,2343,16.6,8.73,0.5178795765342376
92.07,2017,18.11,5.05,0.605885154409519
95.11,2411,18.68,9.56,0.5159953542405497
90.65,2323,2.99,15.34,0.4921578707944199
92.64,2144,8.85,14.12,0.5132265377836923
91.39,1991,9.95,13.61,0.5429343350128943
90.43,2116,10.32,16.79,0.5167430694083769
94.45,2380,15.22,12.12,0.5007105312743413
93.89,1961,6.08,10.64,0.5410186349946137
95.03,2347,13.02,11.69,0.49888446341107645
95.03,2101,12.26,11.12,0.5258409236012882
88.91,1900,7.28,14.37,0.5605775742747051
93.5,2516,4.21,16.81,0.4440408013151585
96.94,2462,7.36,18.79,0.41609255203076945
91.54,2427,5.38,17.3,0.4659213573749482
93.42,2254,5.01,17.75,0.46534770412050924
90.95,2135,7.88,8.82,0.5609415326158244
96.36,2466,4.41,13.12,0.45307080406804606
93.27,2131,22.25,14.83,0.5274969379751379
94.08,2307,7.94,13.4,0.48972209332037964
93.99,3182,8.71,16.74,0.38435308182079914
93.21,2345,9.7,17.54,0.4672151400948313
89.13,2194,3.08,15.69,0.514034863132707
89.33,2220,5.22,21.04,0.477095708663622
94.19,2164,2.08,16.58,0.471545508058719
96.99,2398,6.02,19.81,0.41294236193820005
95.36,2010,11.55,12.66,0.520706579181782
96.15,2123,11.64,14.2,0.493278772748488
88.54,2132,2.7,19.45,0.4982949542622001
97.99,2495,7.33,17.3,0.4151324440936344
92.87,2308,2.44,20.04,0.4443317168169795
92.82,2145,5.37,16.99,0.4863588907276479
93.29,2115,8.44,19.47,0.47409500399919074
95,2337,12.71,15.36,0.47456602700725137
94.81,2188,11.86,12.46,0.5090718373749408
92.33,2405,8.28,18.44,0.4593493517950359
95.7,2393,15.88,15,0.471595651792012
92.26,2484,5.28,9.96,0.5047491215065425
94.28,2240.5829578451985,13.46,20.38,0.45659626917742685
95.55,2189,0.86,15.22,0.4661692525096966
94.74,2385,12.83,16.21,0.4661839378398035
92.22,2203,8.57,14.36,0.5084084257427225
89.67,2525,1.98,18.22,0.4582090606367169
97.95,2455,6.45,13.64,0.4423063132704225
92.04,1981,10.58,16.07,0.5234458865832335
96.34,2376,5.06,17.62,0.4328055897757888
94.32,2121,14.71,10.94,0.5344743091933364
93.45,2310,7.64,16.89,0.4698489850878254
93.36,1937,13.04,7.43,0.5803470474596301
96.28,2843,5.9,17.21,0.39249431512832766
98.49,2473,6.16,17.44,0.41079422970667584
92.22,2610,5.54,19.33,0.4295612927594198
91.29,1985,16.58,-2.58,0.66013139309209
96.26,2165,14.41,13.16,0.5000522563707688
95.53,2242,6.42,14.4,0.4759841335026784
96.32,2326,11.2,13.17,0.4781988516967969
96.58,2281,15.47,-0.86,0.5828181313666693
